proteinID,LFQ.intensity.C1,LFQ.intensity.C2,LFQ.intensity.C3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.C1,impute_LFQ.intensity.C2,impute_LFQ.intensity.C3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P57784,22.5169638136493,22.67831128510191,22.910130318799922,22.78462605998619,22.670682179226688,22.67706407880624,22.5169638136493,22.67831128510191,22.910130318799922,22.78462605998619,22.670682179226688,22.67706407880624,0.9438571385883894,0.02509373517010914,0.008988966822663258,0.07494471585455365,0.9438571385883894,2,Snrpa1
P58044,21.895634446810593,22.7710243345488,21.923430499880496,21.905657296970034,21.74841399432923,22.556090627301035,21.895634446810593,22.7710243345488,21.923430499880496,21.905657296970034,21.74841399432923,22.556090627301035,0.7550559795109947,0.1220208487794514,-0.1266424542131972,-0.3341432757547321,0.7550559795109947,6,Idi1
P58252,27.084968597059234,27.129375000161836,26.704246039749034,26.91524626402224,27.157017037934914,27.220665271744164,27.084968597059234,27.129375000161836,26.704246039749034,26.91524626402224,27.157017037934914,27.220665271744164,0.48883937741546946,0.31083381768888946,0.12477964557707111,0.7613917550347281,0.48883937741546946,17,Eef2
P58389,23.728892886594156,23.42265202304243,23.336607891142844,23.039423794945318,23.601502404993134,23.486525721656722,23.728892886594156,23.42265202304243,23.336607891142844,23.039423794945318,23.601502404993134,23.486525721656722,0.5954336033231529,0.22516665956834675,-0.1202336263947501,-0.5760617966103472,0.5954336033231529,5,Ptpa
P58404,23.9730744093578,23.727750980044178,23.996796192099794,23.765470645993336,23.45988983272314,23.832290496888287,23.9730744093578,23.727750980044178,23.996796192099794,23.765470645993336,23.45988983272314,23.832290496888287,0.21082370908645243,0.6760805502601822,-0.21332353529900416,-1.4885887299378668,0.21082370908645243,12,Strn4
P58742,20.52630819165686,20.489150209053484,NA,20.42039203319694,20.594958734776068,21.666440737580256,20.52630819165686,20.489150209053484,19.061712933834595,20.42039203319694,20.594958734776068,21.666440737580256,0.23389585761240086,0.6309774696487638,0.8682067236694415,1.400740216759517,0.23389585761240086,16,Aaas
P58871,24.87065406827975,24.706250222697427,24.77188072774032,24.628953200088198,24.434980913981818,24.52270938808429,24.87065406827975,24.706250222697427,24.77188072774032,24.628953200088198,24.434980913981818,24.52270938808429,0.026095888565178676,1.5834279108267655,-0.25404717218773243,-3.4482610226858306,0.026095888565178676,23,Tnks1bp1
P59235,23.355550046940724,23.49704389078913,23.52528087778075,23.16147944734153,23.01241380493683,23.4988706268297,23.355550046940724,23.49704389078913,23.52528087778075,23.16147944734153,23.01241380493683,23.4988706268297,0.19970747014662604,0.6996056898474659,-0.23503697880084573,-1.534446045335445,0.19970747014662604,10,Nup43
P59325,22.29125840039622,22.46796966427658,22.342832095907557,22.49132956259716,22.629942645710415,22.50268712182975,22.29125840039622,22.46796966427658,22.342832095907557,22.49132956259716,22.629942645710415,22.50268712182975,0.06464041128086194,1.1894958889840794,0.17396638985232116,2.5303525224468832,0.06464041128086194,8,Eif5
P59808,21.921724735951564,21.60268074423695,21.731277592727725,21.55978223889084,21.455481747504965,21.520469057023305,21.921724735951564,21.60268074423695,21.731277592727725,21.55978223889084,21.455481747504965,21.520469057023305,0.06965968945367985,1.1570184659796177,-0.23998334316571146,-2.460423811296832,0.06965968945367985,21,Sash1
P59999,24.347935440430614,24.356154795575275,24.20635204138528,24.328755448267383,24.14786821417281,24.34387589160688,24.347935440430614,24.356154795575275,24.20635204138528,24.328755448267383,24.14786821417281,24.34387589160688,0.7254194122474866,0.13941082686536974,-0.029980907781364863,-0.3768573758241924,0.7254194122474866,2,Arpc4
P60122,23.097850176615694,23.263703607080792,22.794614968236232,22.95578185115674,22.861832814559197,23.36439438754135,23.097850176615694,23.263703607080792,22.794614968236232,22.95578185115674,22.861832814559197,23.36439438754135,0.9687338093214894,0.013795542891924731,0.008613433774858237,0.04170335759913713,0.9687338093214894,6,Ruvbl1
P60229,24.022675973024935,23.661230095199468,23.42751950626695,23.69710331568715,23.690511286196532,23.663837768825623,24.022675973024935,23.661230095199468,23.42751950626695,23.69710331568715,23.690511286196532,23.663837768825623,0.9137815811100124,0.039157600168367106,-0.019991067927346506,-0.11527591764809247,0.9137815811100124,7,Eif3e
P60335,27.52320311075771,27.28938445743674,27.38755327855017,27.379808794540242,27.31984422467404,27.425023770250352,27.52320311075771,27.28938445743674,27.38755327855017,27.379808794540242,27.31984422467404,27.425023770250352,0.7520210080506653,0.12377002702399445,-0.02515468575999691,-0.33848206460170605,0.7520210080506653,9,Pcbp1
P60487,23.02294682855363,23.130267011718008,22.589985728588374,23.048681762806414,23.038184898311957,23.180361440211012,23.02294682855363,23.130267011718008,22.589985728588374,23.048681762806414,23.038184898311957,23.180361440211012,0.3656663856573183,0.4369149608938745,0.1746761774897898,1.0193673468671194,0.3656663856573183,7,Pdxp
P60710,30.976577342547305,31.363431763219317,30.79273303748409,31.33041912360388,31.442134958772925,31.38787164205836,30.976577342547305,31.363431763219317,30.79273303748409,31.33041912360388,31.442134958772925,31.38787164205836,0.11606908459246718,0.9352834407163935,0.3425611937281481,2.0003578868143097,0.11606908459246718,6,Actb
P60766,22.406912906466783,22.354259068648307,22.22278900795282,22.261438441641832,22.45342337203438,22.60684254142137,22.406912906466783,22.354259068648307,22.22278900795282,22.261438441641832,22.45342337203438,22.60684254142137,0.37902995260536454,0.4213264688255149,0.11258112400988907,0.9881240027981314,0.37902995260536454,6,Cdc42
P60843,25.666359465854413,25.801908627243105,25.251114251362512,25.618965249989667,25.772812107777256,25.62240466724331,25.666359465854413,25.801908627243105,25.251114251362512,25.618965249989667,25.772812107777256,25.62240466724331,0.6009629955477056,0.22115226896932355,0.09826656018340074,0.5670904275978258,0.6009629955477056,4,Eif4a1
P60867,26.08015700369819,25.71439646139907,26.296281062300775,25.971540396592516,25.56917881554946,26.24615634502444,26.08015700369819,25.71439646139907,26.296281062300775,25.971540396592516,25.56917881554946,26.24615634502444,0.7163927188980274,0.1448488367795641,-0.10131965674387544,-0.3900297167360251,0.7163927188980274,2,Rps20
P61082,23.03612329446615,22.523176184786358,22.970952656792768,22.45138721131877,NA,21.58297622491342,23.03612329446615,22.523176184786358,22.970952656792768,22.45138721131877,19.601401906023924,21.58297622491342,0.13022846185133133,0.8852940889311878,-1.631495597929721,-1.9000691720897043,0.13022846185133133,5,Ube2m
P61089,24.887904066251355,24.82449382780835,24.998303598056207,24.86320435512983,24.89203394342672,25.00127073595424,24.887904066251355,24.82449382780835,24.998303598056207,24.86320435512983,24.89203394342672,25.00127073595424,0.8282197431915461,0.08185442095155358,0.01526918079829187,0.23159222420262482,0.8282197431915461,1,Ube2n
P61161,22.202516056801233,22.274549916265613,21.4666759457977,22.48628019833399,22.749191826835606,22.717934918018518,22.202516056801233,22.274549916265613,21.4666759457977,22.48628019833399,22.749191826835606,22.717934918018518,0.06888373604555671,1.161883306096102,0.6698883414411902,2.470851900357015,0.06888373604555671,5,Actr2
P61202,23.326905619396875,23.521332056309152,22.913950722346943,23.363191529037465,23.70904088898728,23.438982668339616,23.326905619396875,23.521332056309152,22.913950722346943,23.363191529037465,23.70904088898728,23.438982668339616,0.29536133168818973,0.5296463625571863,0.249675562770463,1.2028518805870139,0.29536133168818973,5,Cops2
P61205,25.256559138445745,25.3206190571777,24.90320408496805,25.296105984325138,25.863417063577085,25.504458237744757,25.256559138445745,25.3206190571777,24.90320408496805,25.296105984325138,25.863417063577085,25.504458237744757,0.13411618468363656,0.8725188098093655,0.39453300168516137,1.8745972493535243,0.13411618468363656,1,Arf3
P61211,20.208482052570098,20.41905491867271,19.816580583011522,NA,21.57616322992743,NA,20.208482052570098,20.41905491867271,19.816580583011522,19.806784586385643,21.57616322992743,19.358915079904428,0.8940361441865672,0.0486449231465093,0.09924844732105598,0.14187698355677156,0.8940361441865672,2,Arl1
P61222,23.79837766162194,23.878954200784843,23.078109752775767,23.717851267763177,23.892172947011776,23.864385672066025,23.79837766162194,23.878954200784843,23.078109752775767,23.717851267763177,23.892172947011776,23.864385672066025,0.40925241228467346,0.3880087520166077,0.2396560905528098,0.9208228011134352,0.40925241228467346,17,Abce1
P61290,24.607328055924324,24.350365697964353,24.255947163446358,24.63970061320115,24.45412656219461,24.33783310993486,24.607328055924324,24.350365697964353,24.255947163446358,24.63970061320115,24.45412656219461,24.33783310993486,0.6237046786116505,0.20502099815248903,0.07267312266519355,0.5307302896961421,0.6237046786116505,2,Psme3
P61358,22.099825492532755,21.7023130593233,21.778001709058113,21.9470661387195,21.886099918362724,21.477536938429466,22.099825492532755,21.7023130593233,21.778001709058113,21.9470661387195,21.886099918362724,21.477536938429466,0.663099978355607,0.17842098626389313,-0.0898124218008256,-0.4695947428956665,0.663099978355607,0,Rpl27
P61458,23.53943147215541,23.129166653704562,23.33728869670542,23.202456272078315,23.45801303391431,23.623437686465802,23.53943147215541,23.129166653704562,23.33728869670542,23.202456272078315,23.45801303391431,23.623437686465802,0.6153491456396677,0.21087839804739375,0.0926733899643466,0.5439918141881489,0.6153491456396677,1,Pcbd1
P61759,24.729411636389717,24.42828655725935,24.9684674690413,24.675083537374242,24.67368260090326,24.691203801137608,24.729411636389717,24.42828655725935,24.9684674690413,24.675083537374242,24.67368260090326,24.691203801137608,0.8631626290001023,0.06390737088582293,-0.02873190775842005,-0.18373060207983774,0.8631626290001023,3,Vbp1
P61957,25.1495747196086,25.129001527592948,25.93469852490897,25.631481052565007,25.524115305049797,25.66391918272711,25.1495747196086,25.129001527592948,25.93469852490897,25.631481052565007,25.524115305049797,25.66391918272711,0.4936141739721535,0.3066123781694806,0.20208025607713154,0.7524948678510531,0.4936141739721535,1,Sumo2
P61963,22.592748091662376,22.372042446619734,22.782987814181272,22.165579302432576,21.927993473089145,22.105431557744463,22.592748091662376,22.372042446619734,22.782987814181272,22.165579302432576,21.927993473089145,22.105431557744463,0.020345685052258658,1.6915276825908905,-0.5162580063990667,-3.7272421471523494,0.020345685052258658,11,Dcaf7
P61971,24.56546471524325,24.512678744549724,24.902560229982146,24.65408924029973,24.18933353789556,24.57738549135858,24.56546471524325,24.512678744549724,24.902560229982146,24.65408924029973,24.18933353789556,24.57738549135858,0.37861706348183816,0.4217998171841284,-0.18663180674041868,-0.989074855027331,0.37861706348183816,3,Nutf2
P61979,26.960911018012236,26.823352272542483,27.33756092900001,27.061984687284138,26.871147783638868,26.80575075912759,26.960911018012236,26.823352272542483,27.33756092900001,27.061984687284138,26.871147783638868,26.80575075912759,0.4988543218812144,0.30202626086967177,-0.127646996501376,-0.7428053548559421,0.4988543218812144,5,Hnrnpk
P61982,26.34641444794281,26.015249992773313,26.273483175990094,25.83694353929698,26.249143985882387,26.224221500743916,26.34641444794281,26.015249992773313,26.273483175990094,25.83694353929698,26.249143985882387,26.224221500743916,0.552150706279467,0.2579423679727421,-0.10827953026097958,-0.6482604643646699,0.552150706279467,3,Ywhag
P62082,NA,22.771407255515463,22.890726654661396,22.51960554119478,22.26496367786378,23.467621469564385,19.606793024468466,22.771407255515463,22.890726654661396,22.51960554119478,22.26496367786378,23.467621469564385,0.4307369897481495,0.3657878313864186,0.9944212513258712,0.8754787139354802,0.4307369897481495,0,Rps7
P62137,25.050094418259842,25.10717300744353,24.379544419417474,24.954557717169273,24.836582441244662,24.953536811475093,25.050094418259842,25.10717300744353,24.379544419417474,24.954557717169273,24.836582441244662,24.953536811475093,0.784437937325026,0.10544141095975901,0.06928837492272777,0.29251602749601424,0.784437937325026,13,Ppp1ca
P62192,24.484498903538846,24.31257500641279,24.550511952626007,24.35736353288002,24.18222702382258,24.06882615818573,24.484498903538846,24.31257500641279,24.550511952626007,24.35736353288002,24.18222702382258,24.06882615818573,0.08838641859296319,1.0536144633045332,-0.24638971589643788,-2.242399917534667,0.08838641859296319,3,Psmc1
P62196,23.837689522321273,23.8196785979097,23.975088062986917,23.885020070690434,23.640859205047533,23.974738064188283,23.837689522321273,23.8196785979097,23.975088062986917,23.885020070690434,23.640859205047533,23.974738064188283,0.7128136184993846,0.14702401157691156,-0.0439462810972131,-0.3952750766009282,0.7128136184993846,3,Psmc5
P62242,26.14940028327938,26.1941708533404,26.223834978292604,26.204618155961082,25.983049434665507,26.29487984323094,26.14940028327938,26.1941708533404,26.223834978292604,26.204618155961082,25.983049434665507,26.29487984323094,0.7810125874160709,0.10734196663321388,-0.02828622701828465,-0.2973355136953728,0.7810125874160709,5,Rps8
P62245,25.074431247706272,24.93845001710544,24.48191519179092,24.967368406747436,24.868960046053346,24.83749704749731,25.074431247706272,24.93845001710544,24.48191519179092,24.967368406747436,24.868960046053346,24.83749704749731,0.7612129449317736,0.11849383485606886,0.05967634789848475,0.3253646226244666,0.7612129449317736,2,Rps15a
P62259,24.35910770081603,24.126049660456633,24.46226361163295,24.54963098919155,24.52175138345667,24.313544047881475,24.35910770081603,24.126049660456633,24.46226361163295,24.54963098919155,24.52175138345667,24.313544047881475,0.3056033658323943,0.5148418668686445,0.14583514920802898,1.1737731695895284,0.3056033658323943,3,Ywhae
P62264,25.742654213170567,25.685280063015412,25.737892626714203,25.674706495975535,25.570134808724056,25.75676906428863,25.742654213170567,25.685280063015412,25.737892626714203,25.674706495975535,25.570134808724056,25.75676906428863,0.39164657537600445,0.40710566664928555,-0.05473884463732048,-0.9594909904520391,0.39164657537600445,3,Rps14
P62270,23.225409868590912,23.27426552930611,22.76963287145394,23.112082469501466,23.059977460510982,23.29949871075606,23.225409868590912,23.27426552930611,22.76963287145394,23.112082469501466,23.059977460510982,23.29949871075606,0.7217359991266116,0.14162163219408155,0.06741679047251381,0.3822227783218586,0.7217359991266116,0,Rps18
P62281,23.69805772458432,24.212302227851,23.84804521376189,23.958988057958617,23.697209392305037,24.010434541622793,23.69805772458432,24.212302227851,23.84804521376189,23.958988057958617,23.697209392305037,24.010434541622793,0.873907091110564,0.05853473665942847,-0.030591058103588864,-0.16912417257450377,0.873907091110564,3,Rps11
P62301,22.812156148623696,22.727854827086936,22.17487205624231,22.564115989103026,22.305495132008538,23.081348199900077,22.812156148623696,22.727854827086936,22.17487205624231,22.564115989103026,22.305495132008538,23.081348199900077,0.8080666660761542,0.092552808142912,0.0786920963528992,0.2594879895754133,0.8080666660761542,0,Rps13
P62305,23.68463819957272,23.71533950209561,NA,23.488610984587893,23.88864738824417,23.89124600336585,23.68463819957272,23.71533950209561,19.812175289664104,23.488610984587893,23.88864738824417,23.89124600336585,0.35797303296796007,0.44614968864755283,1.3521171282884943,1.037811032885313,0.35797303296796007,1,Snrpe
P62313,22.023336094308878,21.872374287490917,22.114578606086422,21.965150148471174,21.859123740761305,21.96919678412472,22.023336094308878,21.872374287490917,22.114578606086422,21.965150148471174,21.859123740761305,21.96919678412472,0.4135719885757175,0.38344888388646503,-0.07227277150967382,-0.9115500667089039,0.4135719885757175,1,Lsm6
P62315,24.63953502410015,24.154218591775653,23.173881440204006,24.38357088543988,24.17759654985228,24.043017267811848,24.63953502410015,24.154218591775653,23.173881440204006,24.38357088543988,24.17759654985228,24.043017267811848,0.6564701711655043,0.18278500269336442,0.21218321567473097,0.4797323702066807,0.6564701711655043,0,Snrpd1
P62317,23.67087664018456,23.548161520302777,24.2293469244827,23.582562838662227,NA,23.520972536008028,23.67087664018456,23.548161520302777,24.2293469244827,23.582562838662227,19.86402152036208,23.520972536008028,0.2971709901265659,0.5269935887300451,-1.4936093966459012,-1.197645912964232,0.2971709901265659,2,Snrpd2
P62320,22.569920489589965,22.438652784768447,22.61986084715718,22.630098227092407,22.365489452837725,22.52193105778792,22.569920489589965,22.438652784768447,22.61986084715718,22.630098227092407,22.365489452837725,22.52193105778792,0.7138999820428558,0.14636262896546898,-0.03697179459918232,-0.3936815777232691,0.7138999820428558,2,Snrpd3
P62334,23.665682023368245,23.53195727365494,23.849763958470835,23.577846453113725,23.355818855408224,23.491916690290495,23.665682023368245,23.53195727365494,23.849763958470835,23.577846453113725,23.355818855408224,23.491916690290495,0.13930939969182127,0.8560195792216563,-0.20727375222719147,-1.8417872780461924,0.13930939969182127,5,Psmc6
P62488,21.561041766111124,21.342832095907557,NA,21.31495491552319,21.72400749938881,21.385586494550893,21.561041766111124,21.342832095907557,19.364306688518372,21.31495491552319,21.72400749938881,21.385586494550893,0.3686394314526524,0.4333982123985816,0.7187894529752832,1.0123312676192608,0.3686394314526524,3,Polr2g
P62492,22.671200683544786,23.008879940809,21.90910494914703,22.630453778689265,22.79924762453288,22.407690989204326,22.671200683544786,23.008879940809,21.90910494914703,22.630453778689265,22.79924762453288,22.407690989204326,0.8219910540512062,0.08513290897739262,0.08273560630855314,0.24018901926726757,0.8219910540512062,2,Rab11a
P62631,22.282829394030177,22.431121105162347,22.569109264055797,22.470603272294927,22.201140380987933,22.738160722396312,22.282829394030177,22.431121105162347,22.569109264055797,22.470603272294927,22.201140380987933,22.738160722396312,0.8216456123723634,0.08531545956197667,0.04228153747694918,0.24066642932278487,0.8216456123723634,6,Eef1a2
P62702,25.11000436341838,25.106294557030306,24.857567987880397,25.249813093305782,24.91816153663007,25.159656109092175,25.11000436341838,25.106294557030306,24.857567987880397,25.249813093305782,24.91816153663007,25.159656109092175,0.5493892469236062,0.26011984518382864,0.08458794356631572,0.6529952206104319,0.5493892469236062,4,Rps4x
P62748,24.058623995050606,23.894487703855443,23.400673091192484,23.809312819273178,23.42572813303702,23.369462095798344,24.058623995050606,23.894487703855443,23.400673091192484,23.809312819273178,23.42572813303702,23.369462095798344,0.35898804571009035,0.44492001317260926,-0.24976058066333096,-1.0353577654898873,0.35898804571009035,2,Hpcal1
P62754,23.33278943148439,23.468243186893933,23.52516137518877,23.23804955940612,23.20282988595725,23.547573313403902,23.33278943148439,23.468243186893933,23.52516137518877,23.23804955940612,23.20282988595725,23.547573313403902,0.413515958446433,0.38350772545486994,-0.11258041159993937,-0.9116698263054851,0.413515958446433,3,Rps6
P62774,25.42518388290141,25.026986691707094,25.548749487479228,25.489407495152435,25.702450460361007,25.647708955545852,25.42518388290141,25.026986691707094,25.548749487479228,25.489407495152435,25.702450460361007,25.647708955545852,0.17521234970936422,0.7564352861724609,0.2795489496571868,1.6454985727640827,0.17521234970936422,3,Mtpn
P62806,21.56094850549886,21.904003904451265,21.77486908121437,21.94934798188541,21.151836604632877,21.842493066217184,21.56094850549886,21.904003904451265,21.77486908121437,21.94934798188541,21.151836604632877,21.842493066217184,0.7324331726508034,0.13523199428167101,-0.09871461280967608,-0.3666767861157036,0.7324331726508034,0,H4c1
P62814,23.25378517436966,23.436316065823743,23.149109509186697,23.278525458703058,23.23974010968637,23.71051302691184,23.25378517436966,23.436316065823743,23.149109509186697,23.278525458703058,23.23974010968637,23.71051302691184,0.4937943532330491,0.3064538807340769,0.12985594864038674,0.7521604167839219,0.4937943532330491,6,Atp6v1b2
P62827,26.654990608909173,26.75887951327384,26.35039942273359,27.01233281081305,26.60102059498158,26.735053944920125,26.654990608909173,26.75887951327384,26.35039942273359,27.01233281081305,26.60102059498158,26.735053944920125,0.3216477432896885,0.4926194913031707,0.19471260193271434,1.1299946714929823,0.3216477432896885,3,Ran
P62830,23.46998257141159,23.904628742128256,23.789649057230715,23.650204185595513,23.246236095793716,23.8428766596895,23.46998257141159,23.904628742128256,23.789649057230715,23.650204185595513,23.246236095793716,23.8428766596895,0.5524196232473151,0.25773090265557386,-0.14164780989727888,-0.6478002621295847,0.5524196232473151,2,Rpl23
P62849,21.400777309573,20.959713337037552,21.275260638503195,21.065197849949676,20.681488934183268,21.39696845262078,21.400777309573,20.959713337037552,21.275260638503195,21.065197849949676,20.681488934183268,21.39696845262078,0.5395831443713713,0.2679416253841919,-0.16403201612000728,-0.669944187704325,0.5395831443713713,0,Rps24
P62852,23.52193105778792,23.389294176434927,23.82289053624765,23.257098900891734,23.772434593743103,23.654143884734363,23.52193105778792,23.389294176434927,23.82289053624765,23.257098900891734,23.772434593743103,23.654143884734363,0.9376200580587086,0.027973110571891207,-0.016812797033765037,-0.08329342722828872,0.9376200580587086,1,Rps25
P62858,25.492619705928313,25.528414285693575,26.187616818411133,25.683219738686045,25.978932456116848,25.98030608810298,25.492619705928313,25.528414285693575,26.187616818411133,25.683219738686045,25.978932456116848,25.98030608810298,0.5891037359003728,0.22980822310380944,0.14460249095761668,0.5863981004834554,0.5891037359003728,1,Rps28
P62874,23.306886083756172,23.19613502488155,22.8881828568814,23.382845631422377,22.885709032370478,NA,23.306886083756172,23.19613502488155,22.8881828568814,23.382845631422377,22.885709032370478,19.61844662883337,0.380920258857833,0.4191659292130423,-1.1680675576309625,-0.9837821888923262,0.380920258857833,14,Gnb1
P62897,23.608964052587634,23.775552413372502,24.268637369370524,23.932289736567828,23.808822023200783,23.93319068897386,23.608964052587634,23.775552413372502,24.268637369370524,23.932289736567828,23.808822023200783,23.93319068897386,0.9738733610958705,0.011497513504350491,0.007049537803936801,0.03484432936642902,0.9738733610958705,2,Cycs
P62908,25.464384213432346,25.606565837978547,25.442245718055993,25.65088893336141,25.54586615595954,25.594258304758227,25.464384213432346,25.606565837978547,25.442245718055993,25.65088893336141,25.54586615595954,25.594258304758227,0.19616794714858216,0.7073719526833776,0.09260587487076677,1.5495959672988138,0.19616794714858216,3,Rps3
P62918,24.10749231138793,24.073164847707993,24.14600426683228,24.02402974244303,23.563487703471605,24.19279847831122,24.10749231138793,24.073164847707993,24.14600426683228,24.02402974244303,23.563487703471605,24.19279847831122,0.39036038443696697,0.40853426296591255,-0.18211516723411236,-0.9623733947984354,0.39036038443696697,4,Rpl8
P62960,21.56783355874596,21.202814943259632,22.010315016400824,21.392520773836516,21.44808806698527,21.428848802238203,21.56783355874596,21.202814943259632,22.010315016400824,21.392520773836516,21.44808806698527,21.428848802238203,0.5066410310014042,0.2952996412017918,-0.1705019584488099,-0.7285468308300611,0.5066410310014042,0,Ybx1
P62962,27.487461396192007,27.478077230294982,27.43983874489197,27.493581976155944,27.464430956293597,27.544805524040505,27.487461396192007,27.478077230294982,27.43983874489197,27.493581976155944,27.464430956293597,27.544805524040505,0.3051274768035848,0.515518682272784,0.032480361703697724,1.1751039611564236,0.3051274768035848,3,Pfn1
P62965,21.744682760670464,21.72229891019515,21.981826459441127,21.564953277881518,21.628096615004846,21.710534046574274,21.744682760670464,21.72229891019515,21.981826459441127,21.564953277881518,21.628096615004846,21.710534046574274,0.1227060912513518,0.9111338779316035,-0.18174139694870206,-1.9517810979172978,0.1227060912513518,3,Crabp1
P63001,23.843643540792417,24.241908689936324,23.48983620337991,24.045435728806872,24.472959503168692,23.986330238952466,23.843643540792417,24.241908689936324,23.48983620337991,24.045435728806872,24.472959503168692,23.986330238952466,0.3087232464207333,0.5104306675307341,0.309779012273129,1.1650961310722283,0.3087232464207333,7,Rac1
P63005,22.41637696608948,22.4644839297056,NA,22.643812161544282,22.315839461866588,22.844467483580704,22.41637696608948,22.4644839297056,19.86941210794026,22.643812161544282,22.315839461866588,22.844467483580704,0.3073497212247708,0.5123671764608028,1.0179487010854125,1.168906089798004,0.3073497212247708,10,Pafah1b1
P63017,28.45140136123736,28.427183793173274,28.725171878603582,28.5868488339078,28.503283296559676,28.598857553751174,28.45140136123736,28.427183793173274,28.725171878603582,28.5868488339078,28.503283296559676,28.598857553751174,0.7907617985613311,0.10195431947312654,0.02841088373481071,0.283640011063989,0.7907617985613311,4,Hspa8
P63028,26.290949174151145,26.396057141651543,26.665600708889105,26.354608822685687,26.47064981409756,26.640307610683752,26.290949174151145,26.396057141651543,26.665600708889105,26.354608822685687,26.47064981409756,26.640307610683752,0.7999278018995857,0.09694920882251491,0.03765307425840092,0.2708230308408505,0.7999278018995857,2,Tpt1
P63037,23.40976382726334,23.32498476979572,23.456509834986036,23.433007714483047,22.994260199016036,23.13131942604001,23.40976382726334,23.32498476979572,23.456509834986036,23.433007714483047,22.994260199016036,23.13131942604001,0.19378360376609965,0.7126829718422573,-0.2108903641686659,-1.5599603124806147,0.19378360376609965,13,Dnaja1
P63038,25.86992494143088,26.3679802995233,26.266029582747592,26.47551290530098,26.05306064420066,26.368946137229297,25.86992494143088,26.3679802995233,26.266029582747592,26.47551290530098,26.05306064420066,26.368946137229297,0.5436226836043732,0.2647024298669285,0.13119495434305506,0.6629362401423442,0.5436226836043732,3,Hspd1
P63040,23.310080192577903,NA,23.80488963223899,22.978688117892723,22.99705471643359,22.99681342849672,23.310080192577903,19.623837712823253,23.80488963223899,22.978688117892723,22.99705471643359,22.99681342849672,0.6025587369006316,0.2200006120419156,0.7445829083942961,0.5645111772251374,0.6025587369006316,1,Cplx1
P63073,24.692694243698863,24.557306631232823,24.71591550142997,24.963493033122937,24.81342892774541,25.055483028326154,24.692694243698863,24.557306631232823,24.71591550142997,24.963493033122937,24.81342892774541,25.055483028326154,0.028500513507209967,1.5451473150322397,0.28882953761094754,3.352577861348266,0.028500513507209967,4,Eif4e
P63085,24.457011075342294,24.549160921972504,23.756030950107032,24.204338301760686,24.282277961845185,24.514244992607985,24.457011075342294,24.549160921972504,23.756030950107032,24.204338301760686,24.282277961845185,24.514244992607985,0.7807112882757721,0.10750954114199125,0.07955276959734192,0.2977598457629273,0.7807112882757721,7,Mapk1
P63094,22.40958257278218,22.327919893387424,21.84900032471428,22.473033847815376,22.206128431293504,22.337860325204307,22.40958257278218,22.327919893387424,21.84900032471428,22.473033847815376,22.206128431293504,22.337860325204307,0.49438601886492545,0.3059338195043322,0.14350660447643548,0.7510628068333943,0.49438601886492545,8,Gnas
P63101,26.76749264357855,26.516410840448952,26.686055267195332,26.660305412690196,26.58863687052575,26.608089871380727,26.76749264357855,26.516410840448952,26.686055267195332,26.660305412690196,26.58863687052575,26.608089871380727,0.6504928563735244,0.18675746844074137,-0.037642198875389,-0.4889224665441093,0.6504928563735244,3,Ywhaz
P63158,24.836100836539668,24.98028429463272,25.64047311113793,25.40762616500172,25.363425496748803,24.983158190086833,24.836100836539668,24.98028429463272,25.64047311113793,25.40762616500172,25.363425496748803,24.983158190086833,0.7428724073145181,0.12908577245436406,0.09911720317567685,0.35160831670407294,0.7428724073145181,3,Hmgb1
P63166,21.135584046724063,21.011407449990845,21.64262289113624,21.32102524749084,21.70623968165106,21.763932030272475,21.135584046724063,21.011407449990845,21.64262289113624,21.32102524749084,21.70623968165106,21.763932030272475,0.2331880411139841,0.6322937258314678,0.33386085718774083,1.403303854213817,0.2331880411139841,1,Sumo1
P63242,25.66630528216024,25.17215003967168,25.272985093802898,25.301035052974896,25.366330219234264,25.49722666851368,25.66630528216024,25.17215003967168,25.272985093802898,25.301035052974896,25.366330219234264,25.49722666851368,0.9178812483230292,0.03721350238704162,0.01771717502933967,0.10976632855105511,0.9178812483230292,4,Eif5a
P63276,24.159540630360468,23.945656010388312,23.980066341821452,23.812156148623696,23.73882043805548,23.822793309773182,24.159540630360468,23.945656010388312,23.980066341821452,23.812156148623696,23.73882043805548,23.822793309773182,0.029294778651292454,1.5332097791340353,-0.23716436203929092,-3.323057546563162,0.029294778651292454,1,Rps17
P63280,23.755012241520085,23.830260641884664,23.736861024924885,23.75867623089491,23.41596453182684,23.550746785383243,23.755012241520085,23.830260641884664,23.736861024924885,23.75867623089491,23.41596453182684,23.550746785383243,0.1275389967269257,0.8943570036704962,-0.19891545340821182,-1.918176477154971,0.1275389967269257,4,Ube2i
P63323,26.800823096439643,26.577010851452926,26.916043994228293,26.89052721217657,26.93314565471371,26.756718171984375,26.800823096439643,26.577010851452926,26.916043994228293,26.89052721217657,26.93314565471371,26.756718171984375,0.4449803626129556,0.35165915440561407,0.09550436558459907,0.8464297641228299,0.4449803626129556,6,Rps12
