proteinID,LFQ.intensity.HD1,LFQ.intensity.HD2,LFQ.intensity.HD3,LFQ.intensity.HD4,LFQ.intensity.HE1,LFQ.intensity.HE2,LFQ.intensity.HE3,LFQ.intensity.HE4,impute_LFQ.intensity.HD1,impute_LFQ.intensity.HD2,impute_LFQ.intensity.HD3,impute_LFQ.intensity.HD4,impute_LFQ.intensity.HE1,impute_LFQ.intensity.HE2,impute_LFQ.intensity.HE3,impute_LFQ.intensity.HE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P14317,21.37612962969696,22.171455370119894,21.72042129719199,21.716491270887037,22.218567965958012,22.726587382183403,22.623303714908637,22.498748916360913,21.37612962969696,22.171455370119894,21.72042129719199,21.716491270887037,22.218567965958012,22.726587382183403,22.623303714908637,22.498748916360913,0.007807227804056092,2.1075031483410736,0.7706776028787701,3.9194176271575327,0.007807227804056092,2,HCLS1
P14678,21.147992391745696,21.809195043442188,21.59491318869026,22.297568982970862,23.210965573918863,23.625668716123887,22.96939003475914,23.010451615846165,21.147992391745696,21.809195043442188,21.59491318869026,22.297568982970862,23.210965573918863,23.625668716123887,22.96939003475914,23.010451615846165,0.0018489921357220317,2.733064936012157,1.4917015834497604,5.289115342443987,0.0018489921357220317,3,SNRPB
P14859,NA,NA,NA,NA,19.759598902809746,19.073864364753828,20.105974987853923,19.771673224998867,17.366710608935193,16.527417479347854,18.137592058714315,17.311583862050046,19.759598902809746,19.073864364753828,20.105974987853923,19.771673224998867,0.0010111480017051225,2.995185272085007,2.341951867842237,5.946214439757439,0.0010111480017051225,2,POU2F1
P15374,NA,NA,19.718800413397922,NA,20.87094561587197,20.79241221332528,21.645616218101942,21.593728485475967,17.62870187011773,17.723933880543825,19.718800413397922,17.218625065341094,20.87094561587197,20.79241221332528,21.645616218101942,21.593728485475967,0.0019814994771610904,2.703006037922819,3.153160325843647,5.217227051543334,0.0019814994771610904,3,UCHL3
P15531,23.96411026659421,24.209478948983474,23.980850817892378,24.08699400107137,24.690564568380015,25.016058094260426,24.985288142928663,25.216822811875623,23.96411026659421,24.209478948983474,23.980850817892378,24.08699400107137,24.690564568380015,25.016058094260426,24.985288142928663,25.216822811875623,2.921915818270509e-4,3.5343323004438987,0.9168248957258207,7.492384235250346,2.921915818270509e-4,3,NME1
P18077,20.148551058592943,NA,19.9117255163357,21.156102832603903,21.884461211477213,21.96525585719477,22.04909739331284,22.142736552998368,20.148551058592943,17.015853258086096,19.9117255163357,21.156102832603903,21.884461211477213,21.96525585719477,22.04909739331284,22.142736552998368,0.03319315236779605,1.4789515005011042,2.4523295873411364,2.752239808796118,0.03319315236779605,1,RPL35A
P18124,23.50409448725977,23.153461113287698,24.096515709935304,23.368396688168726,24.24749702190541,24.072020046277835,24.671038670962584,23.864102244205995,23.50409448725977,23.153461113287698,24.096515709935304,23.368396688168726,24.24749702190541,24.072020046277835,24.671038670962584,23.864102244205995,0.04185621556600405,1.3782400410021245,0.6830474961750816,2.5784566078874906,0.04185621556600405,1,RPL7
P18583,NA,NA,NA,NA,18.778282509995652,18.9753889940577,18.803916678712234,19.828390649513313,17.225982488402206,17.781224913785607,17.00086133260367,17.18323071601571,18.778282509995652,18.9753889940577,18.803916678712234,19.828390649513313,9.62075169871826e-4,3.016790993881994,1.7986698453679253,6.002920726782963,9.62075169871826e-4,7,SON
P18621,21.149791766478913,20.109167498651907,21.97924654446865,21.109486361520016,22.444200011216964,22.630142675834332,22.761458710737084,23.19733549512276,21.149791766478913,20.109167498651907,21.97924654446865,21.109486361520016,22.444200011216964,22.630142675834332,22.761458710737084,23.19733549512276,0.006884430569635286,2.1621319756238178,1.6713611804479136,4.02946896072691,0.006884430569635286,4,RPL17
P19105,20.18325736880284,NA,20.840304633736803,20.385533834720583,22.048166214627535,22.500257400924532,22.07714821137079,22.851042140174435,20.18325736880284,17.65337373034341,20.840304633736803,20.385533834720583,22.048166214627535,22.500257400924532,22.07714821137079,22.851042140174435,0.012715073302442113,1.8956811317718463,2.6035360998734127,3.5071682174550105,0.012715073302442113,1,MYL12A
P20290,NA,NA,NA,NA,20.56894696419647,21.327234651261058,21.44929778968145,21.530267252129985,16.809902068920803,17.58530670027701,17.079681641831083,16.45565603815926,20.56894696419647,21.327234651261058,21.44929778968145,21.530267252129985,1.247354656751361e-5,4.904010047266284,4.236300052020201,13.05082757714612,1.247354656751361e-5,1,BTF3
P20674,22.2864156256102,NA,NA,NA,23.74303959985401,24.623772560940026,23.657309725828124,25.42924479785133,22.2864156256102,17.92958320515119,17.07607392023393,17.612197118937132,23.74303959985401,24.623772560940026,23.657309725828124,25.42924479785133,0.0043847701720021596,2.3580531652733243,5.637274203635261,4.4381013847965045,0.0043847701720021596,3,COX5A
P20810,NA,NA,NA,NA,20.484437440335476,21.95620739353602,21.52893287945385,21.536825832263176,17.719637466095275,17.246241584258758,17.067009363336712,16.977889316212526,20.484437440335476,21.95620739353602,21.52893287945385,21.536825832263176,2.4340884273533263e-5,4.6136636484502365,4.123906453921315,11.629908704063986,2.4340884273533263e-5,7,CAST
P22061,NA,19.8547253579243,19.28802793457707,NA,21.344946014591883,22.055201660876815,21.76640111686783,21.220281485959003,17.147924581069553,19.8547253579243,19.28802793457707,17.6476360671941,21.344946014591883,22.055201660876815,21.76640111686783,21.220281485959003,0.003629606385200827,2.4401404697308413,3.1121290843826266,4.616246044200427,0.003629606385200827,3,PCMT1
P22307,NA,20.038720767959084,18.75345834484414,NA,21.35337085048144,22.57826119280317,20.974422992655068,21.41895201236068,18.1923811193648,20.038720767959084,18.75345834484414,17.98457378401113,21.35337085048144,22.57826119280317,20.974422992655068,21.41895201236068,0.0026607890596992896,2.574989553798788,2.8389682580303024,4.918509485521017,0.0026607890596992896,12,SCP2
P22392,23.52838447578912,23.90012017268812,23.80360929385878,23.222612149292797,23.95704038394535,24.442846834407202,24.573287988838068,24.43434469283864,23.52838447578912,23.90012017268812,23.80360929385878,23.222612149292797,23.95704038394535,24.442846834407202,24.573287988838068,24.43434469283864,0.01106414631512653,1.9560820896384503,0.7381984521001108,3.6224892567275444,0.01106414631512653,2,NME2
P22681,NA,NA,NA,NA,20.874702245014884,22.018114583643253,22.081608262098328,20.94785092945417,17.5843207642152,17.43494133776816,17.14716112997858,18.036833260727846,20.874702245014884,22.018114583643253,22.081608262098328,20.94785092945417,4.6402501024164675e-5,4.333458611002844,3.9297548818802106,10.39569780233416,4.6402501024164675e-5,23,CBL
P23193,NA,19.820886346897144,NA,18.996368663561803,20.09480965448772,20.532314067286258,19.79937016805826,20.193039208336955,17.543605549711295,19.820886346897144,16.654375152970825,18.996368663561803,20.09480965448772,20.532314067286258,19.79937016805826,20.193039208336955,0.03986854939885362,1.399369565680322,1.9010743462570332,2.6146972742573578,0.03986854939885362,8,TCEA1
P23284,20.928246548940546,21.365489452837725,20.979874516106644,21.047667121560753,22.079103215451905,22.867593968985716,21.980153526897222,22.27238716810218,20.928246548940546,21.365489452837725,20.979874516106644,21.047667121560753,22.079103215451905,22.867593968985716,21.980153526897222,22.27238716810218,0.0015127603027994103,2.82022988058116,1.2194900599978382,5.501493829721136,0.0015127603027994103,1,PPIB
P23528,25.60577496415752,25.637408275207857,25.25760249704147,25.111915376253,27.467310510399287,27.752768547380626,27.892207695815486,28.650443884284368,25.60577496415752,25.637408275207857,25.25760249704147,25.111915376253,27.467310510399287,27.752768547380626,27.892207695815486,28.650443884284368,1.0953003360223971e-4,3.960466779095286,2.53750738130498,8.936883422917715,1.0953003360223971e-4,4,CFL1
P23588,17.951796944704604,18.37953913142083,18.394939918892845,18.414396205446458,20.090422598840792,20.249335707836394,20.746406067712986,21.904996167328484,17.951796944704604,18.37953913142083,18.394939918892845,18.414396205446458,20.090422598840792,20.249335707836394,20.746406067712986,21.904996167328484,0.001158640004542964,2.93605148062522,2.4626220853134804,5.793057245906801,0.001158640004542964,1,EIF4B
P23919,20.130062722963256,20.340063058793618,20.119589620741124,NA,21.397751915725433,21.344241719133684,21.76194560053811,21.4976043357801,20.130062722963256,20.340063058793618,20.119589620741124,17.16582987328643,21.397751915725433,21.344241719133684,21.76194560053811,21.4976043357801,0.03583011881986234,1.44575175162387,2.0614995738482236,2.694651185654376,0.03583011881986234,3,DTYMK
P25445,NA,NA,NA,NA,18.05080520856596,19.404742432559637,19.186863835982912,18.356383190214547,15.941532799796711,17.904243582120152,16.924706911681316,17.027991328179784,18.05080520856596,19.404742432559637,19.186863835982912,18.356383190214547,0.013028993504267427,1.8850891324398305,1.8000800113862745,3.4871186718719125,0.013028993504267427,21,FAS
P25774,NA,NA,NA,NA,20.910423147753257,21.546937780471374,NA,21.659837406282954,16.95636106374878,16.55905439206892,17.048720443733483,17.383667685558898,20.910423147753257,21.546937780471374,16.80269264078056,21.659837406282954,0.03200853623830342,1.4947341858422125,3.243021847544515,2.7797271383102786,0.03200853623830342,11,CTSS
P25786,21.564534694233842,22.184105336020348,21.41843737066832,21.12186736095077,22.069989879744423,23.011424512703844,22.48012849601943,22.400725201323816,21.564534694233842,22.184105336020348,21.41843737066832,21.12186736095077,22.069989879744423,23.011424512703844,22.48012849601943,22.400725201323816,0.021284085858962007,1.6719449978210696,0.91833083197955645,3.093807159835352,0.021284085858962007,5,PSMA1
P25787,21.65861769966286,21.929691845636142,21.525113571380192,21.737603852560394,22.020931122151907,22.771971374910773,22.138774259704178,22.33273480877346,21.65861769966286,21.929691845636142,21.525113571380192,21.737603852560394,22.020931122151907,22.771971374910773,22.138774259704178,22.33273480877346,0.01737305915143161,1.7601237016675984,0.6033461490751826,3.2542713227771745,0.01737305915143161,2,PSMA2
P26373,22.501982923941824,22.670963058864125,22.82727834550874,22.9046838618741,23.544864468496844,23.284327094364812,23.41377149562013,23.712403571062403,22.501982923941824,22.670963058864125,22.82727834550874,22.9046838618741,23.544864468496844,23.284327094364812,23.41377149562013,23.712403571062403,9.924032336513795e-4,3.003311829290334,0.7626146098388489,5.967495953284668,9.924032336513795e-4,1,RPL13
P26599,21.27218780445357,20.842454701259772,21.360729226128942,21.759184383145907,22.61990561242468,22.866632228829122,22.599574198747135,23.88716036107817,21.27218780445357,20.842454701259772,21.360729226128942,21.759184383145907,22.61990561242468,22.866632228829122,22.599574198747135,23.88716036107817,0.0032845950571154347,2.4835181650084848,1.6846790715227264,4.712142503715852,0.0032845950571154347,3,PTBP1
P27635,21.161094968576432,20.926510279501144,21.931207850472216,21.4306873462044,22.27301356027503,22.12208861622931,22.723903375030865,22.568970151008546,21.161094968576432,20.926510279501144,21.931207850472216,21.4306873462044,22.27301356027503,22.12208861622931,22.723903375030865,22.568970151008546,0.00603423038584899,2.219378112557972,1.05961881444739,4.146559203465261,0.00603423038584899,8,RPL10
P27816,NA,18.66767983512002,18.74678327933479,18.313449940963057,22.064145411994183,22.267251899824295,22.317882900489888,23.44303660860004,17.802463017710043,18.66767983512002,18.74678327933479,18.313449940963057,22.064145411994183,22.267251899824295,22.317882900489888,23.44303660860004,3.467459037220148e-5,4.459988660756288,4.140485186945124,10.937322466260461,3.467459037220148e-5,9,MAP4
P28062,22.069629390323506,23.322373805061844,22.060224908334323,22.269935931272634,25.183136189932423,26.58477193135815,26.148004032845186,25.910313343860857,22.069629390323506,23.322373805061844,22.060224908334323,22.269935931272634,25.183136189932423,26.58477193135815,26.148004032845186,25.910313343860857,1.562399152488502e-4,3.8062080052998657,3.5260153657510784,8.388589754853816,1.562399152488502e-4,6,PSMB8
P28074,19.44394717739972,NA,18.79544360318773,19.06820621626055,19.522041246974407,19.568223348403706,19.663603271116617,20.015768930998828,19.44394717739972,17.824266112688157,18.79544360318773,19.06820621626055,19.522041246974407,19.568223348403706,19.663603271116617,20.015768930998828,0.04649603892488321,1.3325840438055303,0.9094434219893515,2.5005116185507363,0.04649603892488321,3,PSMB5
P28289,NA,NA,NA,NA,19.693483554398995,20.17279860483962,20.831130929478867,21.23022688488869,17.21563264985104,16.174147659077857,17.417297060616086,16.28689863741586,19.693483554398995,20.17279860483962,20.831130929478867,21.23022688488869,2.0931545331508364e-4,3.6791987074390406,3.708415991661333,7.959215026975592,2.0931545331508364e-4,2,TMOD1
P29966,NA,NA,18.410178037728684,19.104849540891557,20.71983665219101,20.11794234679012,22.264648763330896,22.755725413053003,17.553354334007885,17.79253366258146,18.410178037728684,19.104849540891557,20.71983665219101,20.11794234679012,22.264648763330896,22.755725413053003,0.003894245811151749,2.4095766385742134,3.249309400038861,4.549414967443484,0.003894245811151749,3,MARCKS
P30040,21.81111751240495,21.607881117529708,20.621762147149028,20.681145741784174,23.525758789185833,24.125970861262747,23.16508854809809,23.56057540275135,21.81111751240495,21.607881117529708,20.621762147149028,20.681145741784174,23.525758789185833,24.125970861262747,23.16508854809809,23.56057540275135,5.908921681493114e-4,3.228491766243177,2.4138717706075425,6.580688862648219,5.908921681493114e-4,1,ERP29
P30041,19.926886648577693,NA,20.101365325507423,19.521274539081258,22.30810901294877,19.99355208543313,22.16004866765409,23.68185348667672,19.926886648577693,17.398083161371872,20.101365325507423,19.521274539081258,22.30810901294877,19.99355208543313,22.16004866765409,23.68185348667672,0.029564263093682455,1.5292329415705368,2.798988394543617,2.8400692997593295,0.029564263093682455,2,PRDX6
P30043,NA,NA,NA,NA,18.96555884594909,19.813608984266008,19.310590594372766,18.840888540395753,17.188682907783416,16.779616361489936,18.044380949163436,17.266646774082997,18.96555884594909,19.813608984266008,19.310590594372766,18.840888540395753,0.0013939609150707749,2.8557494031440753,1.9128299931159596,5.589750366269878,0.0013939609150707749,2,BLVRB
P30044,21.88304446514789,23.028134044672466,21.55889524529334,21.378671637621434,23.680673718893637,25.455224611120222,24.111318456619802,24.46013988819493,21.88304446514789,23.028134044672466,21.55889524529334,21.378671637621434,23.680673718893637,25.455224611120222,24.111318456619802,24.46013988819493,0.003477088829054712,2.458784214270577,2.4646528205233658,4.6573105394513545,0.003477088829054712,4,PRDX5
P30046,20.747471846169272,21.08427120023993,20.609369943753602,21.045935594276173,21.842493066217184,22.367357157651153,21.424242165468176,22.007956637837015,20.747471846169272,21.08427120023993,20.609369943753602,21.045935594276173,21.842493066217184,22.367357157651153,21.424242165468176,22.007956637837015,0.0037973317975202596,2.4205214540752165,1.0387501106836368,4.573277730108768,0.0037973317975202596,2,DDT
P30084,NA,19.327530715792008,18.0272904915975,NA,20.013317220558342,19.7955862865288,19.7443871298053,19.974352967413413,16.884719729724658,19.327530715792008,18.0272904915975,17.678757370932768,20.013317220558342,19.7955862865288,19.7443871298053,19.974352967413413,0.010008313635471697,1.9996390934005255,1.9023363240647306,3.706726182577089,0.010008313635471697,8,ECHS1
P30085,NA,NA,20.14606643722469,NA,21.381842861877995,22.108019008443275,21.520852675995425,21.561041766111124,17.78387756404786,18.19649126496332,20.14606643722469,16.941059292028438,21.381842861877995,22.108019008443275,21.520852675995425,21.561041766111124,0.002874503843113325,2.5414371063807497,3.376065438540877,4.842146871275383,0.002874503843113325,4,CMPK1
P30086,22.3103298681906,22.402339682522847,21.78943016405931,22.7036231212575,23.231472577410663,23.754808413455198,23.07306675745848,24.101253101553347,22.3103298681906,22.402339682522847,21.78943016405931,22.7036231212575,23.231472577410663,23.754808413455198,23.07306675745848,24.101253101553347,0.006534513313581468,2.184786752857265,1.238719503461855,4.075586910110302,0.006534513313581468,2,PEBP1
P30626,NA,NA,NA,NA,22.74616000698737,22.744313212622504,22.886751159759097,22.24672900271094,17.095470212288237,17.968465051933546,16.89355776889562,17.048999168551127,22.74616000698737,22.744313212622504,22.886751159759097,22.24672900271094,1.2652813010141285e-6,5.897812910142813,5.404365295102849,19.26662147758121,1.2652813010141285e-6,5,SRI
P31942,NA,NA,21.981582610902322,NA,22.950398555019376,23.98815209769054,23.21280686388617,23.90857366759402,18.102768563054983,17.96507313602645,21.981582610902322,16.887109982395277,22.950398555019376,23.98815209769054,23.21280686388617,23.90857366759402,0.0058467289813947405,2.2330870369328006,4.780849222952767,4.174874739946712,0.0058467289813947405,1,HNRNPH3
P31948,22.257098900891734,22.17441493336033,22.04952952205659,22.342940577375455,22.77866350958473,22.592611239543047,22.945084426712494,23.006776001259198,22.257098900891734,22.17441493336033,22.04952952205659,22.342940577375455,22.77866350958473,22.592611239543047,22.945084426712494,23.006776001259198,0.001403661786534209,2.8527375232150574,0.6247878108538423,5.582227411672367,0.001403661786534209,11,STIP1
P32969,21.45176449499489,21.245104672604697,22.4174332910262,21.683203672652073,22.50813907843849,22.241937776236682,22.475955035813858,22.78068713587745,21.45176449499489,21.245104672604697,22.4174332910262,21.683203672652073,22.50813907843849,22.241937776236682,22.475955035813858,22.78068713587745,0.02796087089418518,1.5534493057930006,0.8023032237721566,2.882646125764969,0.02796087089418518,2,RPL9
P33240,18.426403997935125,17.950430594380254,18.02837015117334,18.44281393767515,20.674437120348617,20.732975587689893,21.139898535054865,21.285569288128674,18.426403997935125,17.950430594380254,18.02837015117334,18.44281393767515,20.674437120348617,20.732975587689893,21.139898535054865,21.285569288128674,8.876163742648019e-6,5.051774694737397,2.746215462514545,13.835013608421784,8.876163742648019e-6,2,CSTF2
P33241,19.302000714210294,22.011066153345954,21.167540652097756,20.0184881760615,24.66660326729832,25.73422709671702,25.383010493898517,25.720750055917716,19.302000714210294,22.011066153345954,21.167540652097756,20.0184881760615,24.66660326729832,25.73422709671702,25.383010493898517,25.720750055917716,3.370554739724874e-4,3.472298615278666,4.751373804529017,7.299601263518817,3.370554739724874e-4,4,LSP1
P33316,NA,NA,NA,NA,23.055665060380004,22.604944079772057,23.223039520613444,23.65752780383336,17.49573746287353,16.47438917144055,17.23147157687098,17.541972915063216,23.055665060380004,22.604944079772057,23.223039520613444,23.65752780383336,1.8414605353059675e-6,5.7348375841577,5.949401334587648,18.081485273860498,1.8414605353059675e-6,5,DUT
P35268,NA,NA,NA,NA,23.794019960649756,24.24176324963771,23.757964516916896,24.466003749506015,17.6922154722945,17.23111110786967,16.918618575600007,17.568790693336634,23.794019960649756,24.24176324963771,23.757964516916896,24.466003749506015,1.5932954544501446e-7,6.797703682868315,6.712253906902394,27.309387129237695,1.5932954544501446e-7,1,RPL22
P35637,19.529762241922846,19.37695627366164,18.953076723943045,19.711357776133685,20.056426036579936,19.93171283161527,20.12047583596676,19.82936660010944,19.529762241922846,19.37695627366164,18.953076723943045,19.711357776133685,20.056426036579936,19.93171283161527,20.12047583596676,19.82936660010944,0.014572599740648876,1.8364629635147662,0.5917070721525448,3.395716925916571,0.014572599740648876,4,FUS
P35659,19.35530807648949,19.53679738113549,19.34247404917774,19.346591641580474,20.570522819122008,20.57385425238375,19.763705148111526,22.110506249365887,19.35530807648949,19.53679738113549,19.34247404917774,19.346591641580474,20.570522819122008,20.57385425238375,19.763705148111526,22.110506249365887,0.032911396029295145,1.482653695494731,1.3593543301499942,2.7586810827982595,0.032911396029295145,5,DEK
P35754,21.036844352739863,21.902679824779685,20.81823576626449,21.46717366713048,26.070771995862206,27.71613798505149,27.42830253315248,26.909306418566988,21.036844352739863,21.902679824779685,20.81823576626449,21.46717366713048,26.070771995862206,27.71613798505149,27.42830253315248,26.909306418566988,1.1663907192893445e-5,4.933155944596626,5.724896330429662,13.202105776715282,1.1663907192893445e-5,5,GLRX
P36405,NA,NA,19.69455513420475,NA,19.83684244095237,20.495214838808238,21.232160910581992,20.941345690935705,18.13466878982011,17.234857006344082,19.69455513420475,17.672522996295044,19.83684244095237,20.495214838808238,21.232160910581992,20.941345690935705,0.007411856038711228,2.1300730246203416,2.4422399886535793,3.964689588924592,0.007411856038711228,3,ARL3
P36542,22.439540761063416,23.022845263689394,22.42595857709803,22.31898625799913,23.674113803190227,23.481237740050666,23.359442876116862,23.978583388841763,22.439540761063416,23.022845263689394,22.42595857709803,22.31898625799913,23.674113803190227,23.481237740050666,23.359442876116862,23.978583388841763,0.0021529364223606363,2.666968794991021,1.0715117370873841,5.1319309769282695,0.0021529364223606363,1,ATP5F1C
P37108,19.663863821773965,19.76757346456627,20.129182379015248,19.47546033531836,20.582516899543915,21.356705568162532,20.881290246894018,20.941345690935705,19.663863821773965,19.76757346456627,20.129182379015248,19.47546033531836,20.582516899543915,21.356705568162532,20.881290246894018,20.941345690935705,0.001363132677368485,2.865461871058423,1.1814446012155813,5.614059672888452,0.001363132677368485,2,SRP14
P37198,NA,NA,18.981032058361023,NA,19.940055458289667,20.605848420703623,20.626136794333007,20.51470249798659,16.557637161684866,17.030943977997616,18.981032058361023,17.363011989916814,19.940055458289667,20.605848420703623,20.626136794333007,20.51470249798659,0.0017633827518368115,2.7536534114845006,2.9385294958381394,5.3387496273618815,0.0017633827518368115,3,NUP62
P37802,21.062301796155467,21.405355480938542,21.096161788827143,21.376977463433775,22.423370368918224,22.757293150573272,22.858118384932187,22.919107733245053,21.062301796155467,21.405355480938542,21.096161788827143,21.376977463433775,22.423370368918224,22.757293150573272,22.858118384932187,22.919107733245053,4.309814724951744e-5,4.365541399366091,1.5042732770784504,10.53066575840755,4.309814724951744e-5,3,TAGLN2
P40306,20.36110419560237,21.09860529144166,20.572189497359872,20.14966774369432,21.44364371831901,22.51578548498147,22.320033666607326,20.85840299068973,20.36110419560237,21.09860529144166,20.572189497359872,20.14966774369432,21.44364371831901,22.51578548498147,22.320033666607326,20.85840299068973,0.029772377553620066,1.5261864822095852,1.2390747831248312,2.8347260851009537,0.029772377553620066,5,PSMB10
P40855,NA,NA,NA,NA,19.24982177157959,19.700104392381636,19.925757246659366,19.38963554016943,16.94034158626137,16.865753043775392,16.462424252427375,16.5135317467225,19.24982177157959,19.700104392381636,19.925757246659366,19.38963554016943,6.113564891947741e-6,5.213705473648918,2.870817080400844,14.745551045240108,6.113564891947741e-6,5,PEX19
P41212,NA,NA,NA,NA,20.263273785823067,20.509686100948112,20.684145910800442,22.919271435064747,17.499960927881702,16.189963425052525,16.73939614278982,17.513226604776644,20.263273785823067,20.509686100948112,20.684145910800442,22.919271435064747,0.0010292653397143883,2.9874726517497923,4.108457533033921,5.926069565373861,0.0010292653397143883,5,ETV6
P41227,18.256310059949566,18.248594724234646,18.468178540773348,18.74852045933742,20.124141510711098,20.634669268928334,21.163246731122683,22.120444194795134,18.256310059949566,18.248594724234646,18.468178540773348,18.74852045933742,20.124141510711098,20.634669268928334,21.163246731122683,22.120444194795134,0.0011180563048763302,2.9515363249993585,2.5802244803155645,5.832876598551846,0.0011180563048763302,3,"NAA10"
P41236,NA,NA,NA,NA,20.40924589688948,20.343970744688214,20.84796877756272,21.73826382285593,17.246485643875953,17.384394545526128,16.8893534038178,17.559574739473963,20.40924589688948,20.343970744688214,20.84796877756272,21.73826382285593,5.325604779952886e-5,4.273631066258761,3.564910227325626,10.148197665998879,5.325604779952886e-5,1,PPP1R2
P42126,NA,NA,19.557605798146646,20.014271158654424,20.613512516629914,20.35735010802771,20.46373588960473,20.266136844990307,17.987755648855515,17.788394006172755,19.557605798146646,20.014271158654424,20.613512516629914,20.35735010802771,20.46373588960473,20.266136844990307,0.030158751360362654,1.5205866431911885,1.5881771868558303,2.824911950315556,0.030158751360362654,5,ECI1
P43243,21.799465033316828,21.627161578141763,22.304437111049552,21.8845730006401,22.185981205934933,22.49157422817467,22.55133370009818,23.061346139793113,21.799465033316828,21.627161578141763,22.304437111049552,21.8845730006401,22.185981205934933,22.49157422817467,22.55133370009818,23.061346139793113,0.02779873574009186,1.5559749549303767,0.6686496377131625,2.887097414380919,0.02779873574009186,9,MATR3
P43487,19.827755152238108,20.096226144577837,19.332128357758076,19.653579854607592,22.025162547692226,22.151588899770545,22.435349793728367,22.870908000138307,19.827755152238108,20.096226144577837,19.332128357758076,19.653579854607592,22.025162547692226,22.151588899770545,22.435349793728367,22.870908000138307,3.890696131315395e-5,4.409972686864279,2.6433299330369557,10.720218385803863,3.890696131315395e-5,3,RANBP1
P43897,NA,NA,NA,18.98184039239853,19.445685778474957,19.737158201877506,20.08977631694991,20.169988595403133,16.66782195537713,16.98405682535406,17.062084678064018,18.98184039239853,19.445685778474957,19.737158201877506,20.08977631694991,20.169988595403133,0.0045053991238516574,2.3462667297441078,2.4367012603779408,4.412871068937474,0.0045053991238516574,6,TSFM
P46013,NA,NA,18.437825206371162,NA,18.41414841904162,19.419466470534264,19.352832270178443,19.758932362000905,18.47327573800386,17.160272471945493,18.437825206371162,16.71964736257874,18.41414841904162,19.419466470534264,19.352832270178443,19.758932362000905,0.027535957639997843,1.5600998151138907,1.538589685713994,2.894371625162427,0.027535957639997843,39,MKI67
P46109,NA,NA,19.598397862119377,19.195852769360776,22.48113917510966,23.22898011584609,23.586118677971175,24.271632288976967,17.502624998268526,16.696079666110446,19.598397862119377,19.195852769360776,22.48113917510966,23.22898011584609,23.586118677971175,24.271632288976967,5.956950602893581e-4,3.2249760012071294,5.14372874051119,6.57075398148174,5.956950602893581e-4,2,CRKL
P46776,21.530791132484005,22.134926361550054,22.575747886599128,22.927541441477,23.478771594081106,24.40859822233724,24.979891955861987,24.694608267251102,21.530791132484005,22.134926361550054,22.575747886599128,22.927541441477,23.478771594081106,24.40859822233724,24.979891955861987,24.694608267251102,0.003219971959463511,2.492147910261713,2.0982158043553127,4.731369234974943,0.003219971959463511,2,RPL27A
P46779,20.12968549847663,19.9264089325869,20.18434752085236,20.749028107470824,21.451412366633644,21.09751265709477,21.624888248135747,21.572975871064997,20.12968549847663,19.9264089325869,20.18434752085236,20.749028107470824,21.451412366633644,21.09751265709477,21.624888248135747,21.572975871064997,0.001384050184406812,2.8588481624689854,1.1893297708856103,5.597497960429281,0.001384050184406812,1,RPL28
P47756,22.160725772539045,22.52343943938751,22.050027971362223,22.1881263879112,23.002078116793232,23.556137415640105,23.421625193788486,23.587378323679626,22.160725772539045,22.52343943938751,22.050027971362223,22.1881263879112,23.002078116793232,23.556137415640105,23.421625193788486,23.587378323679626,4.6959002400199005e-4,3.328281137839886,1.1612248696753689,6.867687726171207,4.6959002400199005e-4,5,CAPZB
P47813,19.839043818840743,20.552624072623914,19.18947229540839,20.16619251068803,20.90829879000133,20.786202612458055,20.766522438403527,20.452820364693984,19.839043818840743,20.552624072623914,19.18947229540839,20.16619251068803,20.90829879000133,20.786202612458055,20.766522438403527,20.452820364693984,0.04069907979714296,1.3904154100263995,0.7916278769989553,2.5993259247300244,0.04069907979714296,2,EIF1AX
P48047,19.65153175263487,20.273781942782495,19.907697541798882,19.93171283161527,21.660403348308996,22.324408015852466,21.25643676421154,21.99738211409968,19.65153175263487,20.273781942782495,19.907697541798882,19.93171283161527,21.660403348308996,22.324408015852466,21.25643676421154,21.99738211409968,3.834004133771936e-4,3.4163474232072066,1.8684765434102921,7.12924707100323,3.834004133771936e-4,2,ATP5PO
P48634,NA,NA,NA,NA,20.892821453382382,21.16870394308857,21.190388966200587,21.373317616333413,17.24970542307562,17.742255167751694,18.04491037417355,16.55432136513683,20.892821453382382,21.16870394308857,21.190388966200587,21.373317616333413,3.2710508451332385e-5,4.485312705159893,3.758509912216816,11.048775748858636,3.2710508451332385e-5,8,PRRC2A
P49006,NA,NA,18.56365061861388,NA,20.741312264440918,21.5840321186119,20.59659743696121,21.643592000234985,16.684197493779912,15.973602263774968,18.56365061861388,16.773793146940648,20.741312264440918,21.5840321186119,20.59659743696121,21.643592000234985,5.262091207024562e-4,3.2788416286250417,4.142572574284902,6.724277171246848,5.262091207024562e-4,1,MARCKSL1
P49247,NA,NA,NA,NA,20.065395096623003,19.914618710240774,20.18168124901655,20.15189852420373,16.758048119524936,17.26789182663853,17.04117647823213,17.360345252188683,20.065395096623003,19.914618710240774,20.18168124901655,20.15189852420373,9.513262962367864e-7,6.021670498467491,2.971532975874947,20.2174510507336,9.513262962367864e-7,5,RPIA
