proteinID,LFQ.intensity.HE1,LFQ.intensity.HE2,LFQ.intensity.HE3,LFQ.intensity.HE4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.HE1,impute_LFQ.intensity.HE2,impute_LFQ.intensity.HE3,impute_LFQ.intensity.HE4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P08758,22.333663113714465,21.796814365034134,22.194693140780377,21.38142043451508,22.948813498615817,22.23172158689612,22.455481747504965,21.668216735663044,22.333663113714465,21.796814365034134,22.194693140780377,21.38142043451508,22.948813498615817,22.23172158689612,22.455481747504965,21.668216735663044,0.2862759806540332,0.5432150889571461,0.39941062865897337,1.1702456580891698,0.2862759806540332,1,ANXA5
P08865,23.406264183473304,22.844429171092894,23.428669929875333,23.089824798135513,22.77285740282371,22.88270871609038,22.87361382924022,22.935620453831255,23.406264183473304,22.844429171092894,23.428669929875333,23.089824798135513,22.77285740282371,22.88270871609038,22.87361382924022,22.935620453831255,0.06342135619198258,1.197764475326953,-0.32609692014786873,-2.2728238466150685,0.06342135619198258,2,RPSA
P09211,24.821820684481242,25.453749895805224,24.080177339529396,25.613945224273966,26.002623272717656,24.620588110702123,24.901041433920504,24.4098932808092,24.821820684481242,25.453749895805224,24.080177339529396,25.613945224273966,26.002623272717656,24.620588110702123,24.901041433920504,24.4098932808092,0.9863193445348415,0.005982449039673653,-0.008886761485086936,-0.01787344362827099,0.9863193445348415,4,GSTP1
P09326,20.787239403764545,20.665096456797453,20.55805443222968,NA,NA,21.073589828405844,20.480596947531748,20.972881651652806,20.787239403764545,20.665096456797453,20.55805443222968,16.703325367307457,16.971950265809017,21.073589828405844,20.480596947531748,20.972881651652806,0.8924839429729392,0.049399588707062396,0.19632575832507015,0.14100104380906214,0.8924839429729392,8,CD48
P09382,24.881010120999306,25.454785491833146,24.81137234145147,23.736241709594108,26.142171733505293,24.844649454004763,25.283338221348252,24.450418398031868,24.881010120999306,25.454785491833146,24.81137234145147,23.736241709594108,26.142171733505293,24.844649454004763,25.283338221348252,24.450418398031868,0.40265294945318447,0.3950691153308955,0.45929203575303745,0.900289584921436,0.40265294945318447,6,LGALS1
P09429,22.401115967324696,22.57620937180583,21.97655713142878,23.30632986397448,22.59939258775215,22.38234433377417,22.56299884763334,22.177338020068206,22.401115967324696,22.57620937180583,21.97655713142878,23.30632986397448,22.59939258775215,22.38234433377417,22.56299884763334,22.177338020068206,0.6630535407405509,0.1784514014453777,-0.13453463632648166,-0.45802554063854434,0.6630535407405509,3,HMGB1
P09496,20.681403143736905,21.20931532667934,20.887253345193496,20.887699585543757,21.39220630132763,21.4518147920312,20.97659209102267,20.686968938553438,20.681403143736905,21.20931532667934,20.887253345193496,20.887699585543757,21.39220630132763,21.4518147920312,20.97659209102267,20.686968938553438,0.357246318139422,0.4470322384501399,0.21047768044535786,0.9970273184052184,0.357246318139422,2,CLTA
P09525,22.865311148562274,22.90115194574577,21.651847034557502,21.9239382101711,22.037883384142994,22.66648408062876,22.520732806023947,22.38976681240916,22.865311148562274,22.90115194574577,21.651847034557502,21.9239382101711,22.037883384142994,22.66648408062876,22.520732806023947,22.38976681240916,0.8512422495871994,0.0699468292369675,0.06815468604205321,0.19578305093017428,0.8512422495871994,4,ANXA4
P09622,21.834452532250364,20.975333011634344,20.594229824799267,21.309136583453018,21.095067301607052,21.6115327701304,21.277873085458868,21.169560505054886,21.834452532250364,20.975333011634344,20.594229824799267,21.309136583453018,21.095067301607052,21.6115327701304,21.277873085458868,21.169560505054886,0.7138573899287189,0.1463885402589574,0.11022042752855299,0.38451316091882215,0.7138573899287189,10,DLD
P09651,24.376765551705883,23.966136462142387,24.027661715717954,24.144526932052457,24.388374718554648,24.44360578144547,24.308622889687754,23.90085722873117,24.376765551705883,23.966136462142387,24.027661715717954,24.144526932052457,24.388374718554648,24.44360578144547,24.308622889687754,23.90085722873117,0.42203363921042825,0.37465293116815224,0.13159248920008793,0.8615351229689049,0.42203363921042825,2,HNRNPA1
P09661,20.811744702955373,20.94678065439268,20.935746330113282,21.063618904970998,20.974422992655068,21.008401264881574,20.798199650018176,20.357135293399423,20.811744702955373,20.94678065439268,20.935746330113282,21.063618904970998,20.974422992655068,21.008401264881574,20.798199650018176,20.357135293399423,0.3655992265405689,0.43699473172791686,-0.15493284786952088,-0.9785371289628646,0.3655992265405689,2,SNRPA1
P09668,NA,19.7339189745815,18.91499819399088,18.25875003937974,NA,NA,18.452538874991305,NA,17.69864602904237,19.7339189745815,18.91499819399088,18.25875003937974,17.40506791958168,16.986137676341283,18.452538874991305,17.005282516263765,0.07664486908787566,1.115516913235015,-1.1893215624541114,-2.1353128530117265,0.07664486908787566,12,CTSH
P09874,21.252804004340238,20.488660013322868,21.21418629080552,20.888443012871807,20.481582664323913,20.970706963231134,20.85399479463697,20.975892738136377,21.252804004340238,20.488660013322868,21.21418629080552,20.888443012871807,20.481582664323913,20.970706963231134,20.85399479463697,20.975892738136377,0.5325403287972318,0.2736474979157009,-0.1404790402530125,-0.6620294355138654,0.5325403287972318,14,PARP1
P09914,21.331778576406005,20.752788960324867,20.83213594173887,19.471893475354918,20.141708026725844,20.750500913334673,20.154002209930088,20.86022313922435,21.331778576406005,20.752788960324867,20.83213594173887,19.471893475354918,20.141708026725844,20.750500913334673,20.154002209930088,20.86022313922435,0.7933285863735273,0.10054689629922281,-0.12054066615242576,-0.2739245996963739,0.7933285863735273,8,IFIT1
P09936,NA,23.51038654974743,NA,23.735415542046326,25.146703529326405,21.483945640419044,23.9603145115513,20.947922252902007,16.860175112807823,23.51038654974743,16.879028041203444,23.735415542046326,25.146703529326405,21.483945640419044,23.9603145115513,20.947922252902007,0.2738963863426051,0.5624136975810841,2.638470172098433,1.204088835794946,0.2738963863426051,6,UCHL1
P09960,22.323968429464227,20.899032327234444,21.540803462492647,21.06177461575737,19.73352183423396,21.306079495092565,20.56374370472166,21.414623305604337,22.323968429464227,20.899032327234444,21.540803462492647,21.06177461575737,19.73352183423396,21.306079495092565,20.56374370472166,21.414623305604337,0.2129276179957378,0.6717680042956031,-0.70190262382404,-1.3933996560740767,0.2129276179957378,11,LTA4H
P09972,23.645814086990296,22.96603081792489,22.947565600396945,23.23243907973775,23.45976478873252,23.086297582878846,23.113815914298506,22.836649853075688,23.645814086990296,22.96603081792489,22.947565600396945,23.23243907973775,23.45976478873252,23.086297582878846,23.113815914298506,22.836649853075688,0.7337685444096429,0.1344409097538598,-0.07383036151608025,-0.3563581277306423,0.7337685444096429,7,ALDOC
P0CAP2,NA,19.53708186716694,19.798294592273542,19.441497452915392,NA,19.366941135624653,NA,19.87474726522181,16.92175090116831,19.53708186716694,19.798294592273542,19.441497452915392,16.662123576108044,19.366941135624653,16.85255313325472,19.87474726522181,0.5178468356581588,0.2857986731980959,-0.73556492582874,-0.686819381418483,0.5178468356581588,6,POLR2M
P0CG48,25.030821687428457,25.229016800906823,25.0338487624992,24.557540360685078,24.626504463559286,24.66427192321978,24.716334265640562,25.120523296423077,25.030821687428457,25.229016800906823,25.0338487624992,24.557540360685078,24.626504463559286,24.66427192321978,24.716334265640562,25.120523296423077,0.3609958844513583,0.44249774925847923,-0.1808984156692155,-0.9886852399498524,0.3609958844513583,0,UBC
P0DMV8,23.293477261902417,20.781087517486018,22.082583078037274,23.57577096436574,22.884610261769556,23.191247816415046,22.758696560421804,22.070317519252768,23.293477261902417,20.781087517486018,22.082583078037274,23.57577096436574,22.884610261769556,23.191247816415046,22.758696560421804,22.070317519252768,0.6821946126666333,0.16609171456566593,0.29298833401692903,0.4300230566278028,0.6821946126666333,5,HSPA1A
P0DP25,19.861329273915473,NA,19.22630399413008,19.86443101535684,20.549619239377517,21.892191479811242,21.532599438672985,20.269450891058135,19.861329273915473,17.359314470516033,19.22630399413008,19.86443101535684,20.549619239377517,21.892191479811242,21.532599438672985,20.269450891058135,0.0310661524270663,1.507712531204819,1.9831205737503623,2.802385470873766,0.0310661524270663,0,CALM3
P10155,20.15857024391321,19.87558738464627,NA,20.473083408784852,20.04219907742061,20.397177417719767,19.725772304916653,20.598325161208976,20.15857024391321,19.87558738464627,16.936083944253085,20.473083408784852,20.04219907742061,20.397177417719767,19.725772304916653,20.598325161208976,0.3611807502203332,0.4422754042496331,0.8300372449171469,0.9882757319262934,0.3611807502203332,13,RO60
P10321,21.838920753495547,21.119969493927385,22.02099892275069,20.79272993507757,18.29005485624363,19.64767272922685,19.461519415012695,20.405511299170747,21.838920753495547,21.119969493927385,22.02099892275069,20.79272993507757,18.29005485624363,19.64767272922685,19.461519415012695,20.405511299170747,0.009078508632974953,2.0419854891073532,-1.9919652013993172,-3.7895180227833816,0.009078508632974953,9,HLA-C
P10412,22.09203703807832,22.666137299774764,22.646517401111392,22.75172710405434,NA,21.754543393911412,NA,NA,22.09203703807832,22.666137299774764,22.646517401111392,22.75172710405434,17.057390784192084,21.754543393911412,16.71155242599686,17.308534371575544,0.011160958041940458,1.9522985245319426,-4.331099466835727,-3.6152151975853086,0.011160958041940458,0,H1-4
P10599,25.62446996654026,26.90884849282409,26.488258541520764,26.45082739208194,27.243907008640228,25.56459283811459,26.764458583488917,25.847782447359425,25.62446996654026,26.90884849282409,26.488258541520764,26.45082739208194,27.243907008640228,25.56459283811459,26.764458583488917,25.847782447359425,0.9791851326972968,0.009135189190080967,-0.012915878840978223,-0.027196339477359537,0.9791851326972968,5,TXN
P10606,21.64213809235822,21.290077361606606,21.15257946414256,21.19808528207868,21.406653452272955,21.295916876244267,21.37406094516527,NA,21.64213809235822,21.290077361606606,21.15257946414256,21.19808528207868,21.406653452272955,21.295916876244267,21.37406094516527,16.216283688576606,0.3710848759785648,0.43052674549735226,-1.2474913094817452,-0.9665748300299051,0.3710848759785648,4,COX5B
P10644,22.323858511935676,23.83209730036428,22.799405743261236,23.069334377420052,22.629186725961414,22.615354838425024,22.62428588421208,22.980188399452327,22.323858511935676,23.83209730036428,22.799405743261236,23.069334377420052,22.629186725961414,22.615354838425024,22.62428588421208,22.980188399452327,0.4045887768155039,0.39298616861093694,-0.2939200212326014,-0.8963563203129953,0.4045887768155039,4,PRKAR1A
P10746,18.67145122717951,18.529247521345166,18.696084583122126,18.634669268928334,18.85248683847297,NA,NA,NA,18.67145122717951,18.529247521345166,18.696084583122126,18.634669268928334,18.85248683847297,17.18867964098147,16.206662980334087,16.864965039663144,0.053258749201040845,1.2736090373237519,-1.3546645252808673,-2.4004977032528427,0.053258749201040845,8,UROS
P10768,22.841072882884777,22.601547743534045,22.383768618730397,22.655804088468408,22.606209998409998,22.041196579262774,22.63966749690139,23.190630098583043,22.841072882884777,22.601547743534045,22.383768618730397,22.655804088468408,22.606209998409998,22.041196579262774,22.63966749690139,23.190630098583043,0.9966031338054373,0.0014777515295324678,-0.001122290115105784,-0.0044376644064555906,0.9966031338054373,9,ESD
P10809,25.977557515009124,24.56284750153481,24.573461358428002,25.384559280994004,24.669525675537766,26.04422700508251,25.249668447723057,24.687310748669564,25.977557515009124,24.56284750153481,24.573461358428002,25.384559280994004,24.669525675537766,26.04422700508251,25.249668447723057,24.687310748669564,0.9382686037859067,0.027672815732933006,0.03807655526173903,0.080747781788892,0.9382686037859067,3,HSPD1
P11021,24.327248359293694,24.04710127394786,24.298799832168108,24.201275015870348,25.741780288696326,24.626170222680297,24.78331761074023,23.167494713467047,24.327248359293694,24.04710127394786,24.298799832168108,24.201275015870348,25.741780288696326,24.626170222680297,24.78331761074023,23.167494713467047,0.5249583612503951,0.2798751426823141,0.36108458857597014,0.6747651160951242,0.5249583612503951,2,HSPA5
P11142,25.34898230321001,25.165494965910888,25.118386028681286,24.897952890324365,25.29365265915755,25.241217717896625,25.204412934855597,25.19621758919525,25.34898230321001,25.165494965910888,25.118386028681286,24.897952890324365,25.29365265915755,25.241217717896625,25.204412934855597,25.19621758919525,0.3294543760217207,0.4822047195037138,0.10117117824461985,1.061154970517903,0.3294543760217207,4,HSPA8
P11166,20.32080495507311,17.518530221410533,NA,17.66580778073724,17.678723915967787,NA,NA,NA,20.32080495507311,17.518530221410533,16.955425304315654,17.66580778073724,17.678723915967787,16.74384991977638,16.67787717732191,16.99501874983791,0.21388179397674167,0.6698261818237445,-1.091274624658137,-1.3900810224330151,0.21388179397674167,6,SLC2A1
P11177,21.099568693841995,21.564069458808692,NA,21.670293178659055,21.517636712467883,21.506299831987018,21.516627246508875,20.886509304413266,21.099568693841995,21.564069458808692,16.60874386706596,21.670293178659055,21.517636712467883,21.506299831987018,21.516627246508875,20.886509304413266,0.3955235843484863,0.402827615207952,1.121099474250336,0.9149003041577883,0.3955235843484863,6,PDHB
P11216,18.86181388763884,18.495058652271236,18.27357708079198,NA,17.959005752031025,18.304921669581674,18.373222017691287,18.874987349268025,18.86181388763884,18.495058652271236,18.27357708079198,16.801128167286944,17.959005752031025,18.304921669581674,18.373222017691287,18.874987349268025,0.601341301946303,0.22087896646654775,0.2701397501457521,0.551296489234085,0.601341301946303,12,PYGB
P11310,22.93286641091982,23.6232143936251,22.80023558238841,22.448314967270896,23.212450668538537,22.818723370803795,22.892728827460815,22.656589834436666,22.93286641091982,23.6232143936251,22.80023558238841,22.448314967270896,23.212450668538537,22.818723370803795,22.892728827460815,22.656589834436666,0.8438766815916411,0.07372101358437896,-0.05603466324110329,-0.2056334502799202,0.8438766815916411,8,ACADM
P11413,20.797408221482836,20.23689710136414,20.407172314008776,20.41730451231338,19.902790211178676,20.389005267096543,20.339410747535684,20.835069661996013,20.797408221482836,20.23689710136414,20.407172314008776,20.41730451231338,19.902790211178676,20.389005267096543,20.339410747535684,20.835069661996013,0.677132326729645,0.16932645221177003,-0.09812656534055364,-0.43739095321238664,0.677132326729645,8,G6PD
P11441,NA,19.540188593684668,NA,19.545703576337733,21.17359174699613,19.54381725635863,19.663082028593102,19.473638375354568,17.008068459145843,19.540188593684668,16.65868009986024,19.545703576337733,21.17359174699613,19.54381725635863,19.663082028593102,19.473638375354568,0.09131063906655859,1.0394786176605502,1.7753721695684845,2.0087648463116143,0.09131063906655859,1,UBL4A
P11586,21.796022175990323,20.6115327701304,21.223407842581288,20.61432163055472,21.009016676193507,21.325369144368803,21.21874532105577,21.492528027661773,21.796022175990323,20.6115327701304,21.223407842581288,20.61432163055472,21.009016676193507,21.325369144368803,21.21874532105577,21.492528027661773,0.531633946101179,0.2743872961007525,0.20009368750578105,0.6635457487635791,0.531633946101179,12,MTHFD1
P11766,21.103864054081193,20.439997221856032,20.327289482610126,20.21904086444324,20.86725460448635,21.12464639087054,20.78548439713952,21.500670742277734,21.103864054081193,20.439997221856032,20.327289482610126,20.21904086444324,20.86725460448635,21.12464639087054,20.78548439713952,21.500670742277734,0.07637682131169729,1.1170384202690122,0.5469661279458897,2.1378497175669415,0.07637682131169729,15,ADH5
P11802,NA,19.571152679442378,20.512968026048046,19.304409257911967,18.93332758449285,NA,NA,19.14043537969341,17.261790013917608,19.571152679442378,20.512968026048046,19.304409257911967,18.93332758449285,16.005299997054976,17.652258548198972,19.14043537969341,0.26261461641294187,0.5806811059280657,-1.2297496169699471,-1.2361011604239045,0.26261461641294187,4,CDK4
P11940,22.00805925624121,21.478722228136743,21.53155280083979,21.37119170688129,21.709945380232497,21.602408905205735,21.628986563241625,21.71737018464795,22.00805925624121,21.478722228136743,21.53155280083979,21.37119170688129,21.709945380232497,21.602408905205735,21.628986563241625,21.71737018464795,0.656354036343211,0.1828618396564885,0.0672962603071916,0.4679218372086757,0.656354036343211,4,PABPC1
P12004,20.67702105245587,21.08076288849538,20.29804466283427,19.989400043884746,21.548961097016324,21.040059571916416,21.69812132940049,21.515280192217837,20.67702105245587,21.08076288849538,20.29804466283427,19.989400043884746,21.548961097016324,21.040059571916416,21.69812132940049,21.515280192217837,0.014410362102864989,1.8413251061186735,0.9392983857202033,3.404809447915003,0.014410362102864989,6,PCNA
P12081,21.48763005982402,21.69221534077633,21.72021252260284,20.809469838759714,21.27798656286805,20.937974320008227,21.357296407369205,21.52214663745224,21.48763005982402,21.69221534077633,21.72021252260284,20.809469838759714,21.27798656286805,20.937974320008227,21.357296407369205,21.52214663745224,0.5546221619545724,0.25600278058888365,-0.15353095856629295,-0.6255827813448838,0.5546221619545724,10,HARS1
P12268,21.13150783712021,20.217976624784473,20.688677179876564,19.866319053485196,21.390790326147023,21.21720751871834,21.44379545583813,21.617194810575086,21.13150783712021,20.217976624784473,20.688677179876564,19.866319053485196,21.390790326147023,21.21720751871834,21.44379545583813,21.617194810575086,0.01705591742235249,1.7681249153214076,0.9411268540030342,3.2689830550455405,0.01705591742235249,8,IMPDH2
P12270,19.448934979369714,18.98903963696239,18.99865653412532,18.521178671938713,18.91368417091035,19.142131993049457,18.77924484135377,19.10990715262396,19.448934979369714,18.98903963696239,18.99865653412532,18.521178671938713,18.91368417091035,19.142131993049457,18.77924484135377,19.10990715262396,0.9881747549788618,0.005166245279045966,-0.0032104161146513377,-0.015449152350996536,0.9881747549788618,7,TPR
P12694,19.275146946471068,19.46187907473418,19.633800554645294,19.7687852363772,19.58003401235149,19.548396735929106,19.87244944155761,19.701238766346343,19.275146946471068,19.46187907473418,19.633800554645294,19.7687852363772,19.58003401235149,19.548396735929106,19.87244944155761,19.701238766346343,0.3200460015960553,0.4947875941692272,0.14062678598920186,1.0838633041981267,0.3200460015960553,5,BCKDHA
P12814,20.547361500198605,NA,18.43936828272728,NA,NA,19.934451077857297,20.512389405034586,21.820029338882215,20.547361500198605,16.15832747132089,18.43936828272728,17.140704984791824,16.138181797108707,19.934451077857297,20.512389405034586,21.820029338882215,0.3603588294693858,0.44326483244218384,1.529822344961051,0.9900976972015991,0.3603588294693858,10,ACTN1
P12956,22.35810170744085,21.995036996982048,21.7442310779774,21.875339900291955,22.02391133831962,22.238967948867657,22.19156410607685,22.265164042236627,22.35810170744085,21.995036996982048,21.7442310779774,21.875339900291955,22.02391133831962,22.238967948867657,22.19156410607685,22.265164042236627,0.23850161226796104,0.6225086807885962,0.18672443820212692,1.3087751214931567,0.23850161226796104,5,XRCC6
P13010,22.588659743036327,21.587653009373515,21.599324477734548,21.566672846950773,21.53910010650218,22.01644922291547,21.895560490894088,22.101493570766486,22.588659743036327,21.587653009373515,21.599324477734548,21.566672846950773,21.53910010650218,22.01644922291547,21.895560490894088,22.101493570766486,0.857236629411946,0.06689927998717562,0.05257332849576457,0.18778269342486953,0.857236629411946,10,XRCC5
P13073,21.369808183941714,20.746652086478548,20.794238158592574,20.31650251589935,NA,21.073589828405844,21.03657609408515,21.267280479644636,21.369808183941714,20.746652086478548,20.794238158592574,20.31650251589935,16.778350639023763,21.073589828405844,21.03657609408515,21.267280479644636,0.5147049739316178,0.2884416348572377,-0.7678509759381988,-0.6921794154839892,0.5147049739316178,1,COX4I1
P13284,NA,NA,NA,NA,18.973568452408067,18.994657281343457,NA,18.908005529498052,16.148608007333262,16.813667480850295,16.69130912464382,16.62465917764538,18.973568452408067,18.994657281343457,16.4307353992236,18.908005529498052,0.035189868268072765,1.4535823589265637,1.7571807180001038,2.7082064477590477,0.035189868268072765,11,IFI30
P13489,20.650094595786435,20.311300418358982,20.160541139084334,20.083816900081594,20.408105795141886,20.039791910498046,20.56727653362673,21.186767135743864,20.650094595786435,20.311300418358982,20.160541139084334,20.083816900081594,20.408105795141886,20.039791910498046,20.56727653362673,21.186767135743864,0.3919758427224357,0.40674069750920194,0.24904708042479484,0.9222459881667536,0.3919758427224357,32,RNH1
P13639,23.842684875702393,23.26298716715899,23.517132067779865,22.958510235955096,22.845884330848207,23.427135827782116,23.35164668530355,23.60614220949246,23.842684875702393,23.26298716715899,23.517132067779865,22.958510235955096,22.845884330848207,23.427135827782116,23.35164668530355,23.60614220949246,0.7365643167930904,0.13278932457319328,-0.08762632329250408,-0.35243108018974945,0.7365643167930904,17,EEF2
P13667,21.567322960601935,20.680630800062744,21.379465097432565,20.621046657683795,21.721798452279838,21.058409304601867,21.37972948709022,20.557400127557724,21.567322960601935,20.680630800062744,21.379465097432565,20.621046657683795,21.721798452279838,21.058409304601867,21.37972948709022,20.557400127557724,0.7459169544021722,0.12730952139127272,0.11721796393715422,0.33933860812233685,0.7459169544021722,6,PDIA4
P13674,21.680544958570387,20.21963176964949,19.79734488844036,21.0679568523258,21.612162984205522,22.719878420406324,21.89615203210104,21.61414186667175,21.680544958570387,20.21963176964949,19.79734488844036,21.0679568523258,21.612162984205522,22.719878420406324,21.89615203210104,21.61414186667175,0.043273710897859745,1.3637758606746335,1.2692142085996494,2.55371066074834,0.043273710897859745,5,P4HA1
P13693,21.805932760149037,21.9395892572259,22.130691211337776,21.893858457615174,22.695957190956666,22.348624429137324,22.097351905755744,21.52458762491639,21.805932760149037,21.9395892572259,22.130691211337776,21.893858457615174,22.695957190956666,22.348624429137324,22.097351905755744,21.52458762491639,0.4150958763730218,0.38185158094896166,0.22411236610955854,0.875251905514863,0.4150958763730218,2,TPT1
P13796,26.29981309570102,26.91319293002053,26.905753686401226,26.872322616798975,26.775426825120768,26.456274818607312,26.72650423212771,26.899544085534,26.29981309570102,26.91319293002053,26.905753686401226,26.872322616798975,26.775426825120768,26.456274818607312,26.72650423212771,26.899544085534,0.8563280938499673,0.06735980769622227,-0.03333309188299083,-0.1889943536954706,0.8563280938499673,10,LCP1
P13797,NA,NA,NA,NA,17.868340290006714,NA,17.899238896577,19.090991087517516,16.94505618120758,15.945178050298166,17.609042489738876,16.079423870634503,17.868340290006714,16.62527358256911,17.899238896577,19.090991087517516,0.10256237916916823,0.9890119132537214,1.2262858161978052,1.924931934423471,0.10256237916916823,9,PLS3
P13798,19.35893874294651,19.232758176183935,19.182481648091397,19.470960674831005,19.329042986370073,19.527664081225964,19.342191889155604,NA,19.35893874294651,19.232758176183935,19.182481648091397,19.470960674831005,19.329042986370073,19.527664081225964,19.342191889155604,18.137448009922423,0.5110896399849025,0.29150292229851055,-0.22719806884469662,-0.6983739083927294,0.5110896399849025,17,APEH
P13804,21.200661577402244,21.559222095858253,20.754502617352546,21.514365402827217,21.471645448974936,21.21839058905475,20.841840723150327,20.476845069455415,21.200661577402244,21.559222095858253,20.754502617352546,21.514365402827217,21.471645448974936,21.21839058905475,20.841840723150327,20.476845069455415,0.4070413858123187,0.39036143176702476,-0.25500746570120825,-0.8913934415966798,0.4070413858123187,6,ETFA
P13861,19.088560522665468,NA,19.5305054031467,19.771689342785706,19.228090584492303,18.95230899263931,NA,18.772237240425298,19.088560522665468,16.726163990815756,19.5305054031467,19.771689342785706,19.228090584492303,18.95230899263931,17.03460424520223,18.772237240425298,0.7529840246252001,0.12321423773119877,-0.2824195491636239,-0.3294897427741462,0.7529840246252001,6,PRKAR2A
P13984,19.249937476909068,19.471655370848875,19.30188911011019,19.720738576716585,19.446251382810747,19.080801916644354,19.16692801671512,18.648638453234323,19.249937476909068,19.471655370848875,19.30188911011019,19.720738576716585,19.446251382810747,19.080801916644354,19.16692801671512,18.648638453234323,0.12457096548843526,0.9045831695350581,-0.3504001912950443,-1.7846570260006895,0.12457096548843526,1,GTF2F2
P14174,25.204002405046722,25.655154433623483,25.17004974079893,26.24485070574198,26.680968751297826,25.47969689290976,25.710933361983905,24.8062671886506,25.204002405046722,25.655154433623483,25.17004974079893,26.24485070574198,26.680968751297826,25.47969689290976,25.710933361983905,24.8062671886506,0.8343126879086109,0.07867115178139773,0.10095222740774545,0.21845868648463676,0.8343126879086109,3,MIF
P14316,NA,18.389572525251385,NA,19.275010504204875,17.760265135811686,NA,17.73588651552659,17.27685138691768,16.37498051038791,18.389572525251385,16.57151561150333,19.275010504204875,17.760265135811686,16.339950961477925,17.73588651552659,17.27685138691768,0.648062727376973,0.18838295580343759,-0.37453128790340173,-0.48024146800116263,0.648062727376973,3,IRF2
P14317,22.40340633174646,22.864291202299373,22.745524155800698,22.603133695495227,22.66585547894078,22.577247174106784,22.371829808712146,22.190660237297248,22.40340633174646,22.864291202299373,22.745524155800698,22.603133695495227,22.66585547894078,22.577247174106784,22.371829808712146,22.190660237297248,0.2130918256713809,0.671433209759768,-0.2026906715712009,-1.392827576117902,0.2130918256713809,2,HCLS1
P14324,22.488512922119064,22.027020450409836,21.99631348935953,22.10424809003046,22.242664743227227,21.766198891633636,22.32539659577717,22.477536938429466,22.488512922119064,22.027020450409836,21.99631348935953,22.10424809003046,22.242664743227227,21.766198891633636,22.32539659577717,22.477536938429466,0.8064546233950183,0.09342006393969421,0.04892555428715539,0.2560638140646088,0.8064546233950183,9,FDPS
P14550,21.344458462051033,21.695617423510452,21.65835619974536,21.597416090579724,21.236546805128135,20.793444553291252,21.408053950921563,21.41002272274019,21.344458462051033,21.695617423510452,21.65835619974536,21.597416090579724,21.236546805128135,20.793444553291252,21.408053950921563,21.41002272274019,0.07133951902615844,1.146669823018263,-0.3619450359513543,-2.187302686385043,0.07133951902615844,6,AKR1A1
P14598,22.207529149602237,22.33532710628833,23.063223898568726,21.72488184742956,23.10990077791679,22.83043474140777,23.082891632486483,23.47914178483049,22.207529149602237,22.33532710628833,23.063223898568726,21.72488184742956,23.10990077791679,22.83043474140777,23.082891632486483,23.47914178483049,0.041751387282035375,1.3793290895474886,0.7928517336881704,2.58032182968891,0.041751387282035375,4,NCF1
P14618,26.737376918025642,25.658345302886772,25.79290365956943,25.602805320010148,26.114161558973116,26.047642162374547,26.04976215316374,26.056227559743693,26.737376918025642,25.658345302886772,25.79290365956943,25.602805320010148,26.114161558973116,26.047642162374547,26.04976215316374,26.056227559743693,0.6708217425280316,0.1733928695797885,0.11909055844077798,0.44661348512839016,0.6708217425280316,10,PKM
P14625,25.257134877875583,25.008640622697943,24.85148065800148,24.88408851836202,25.737712149641844,25.28767715707259,25.180141354643894,24.16691269749684,25.257134877875583,25.008640622697943,24.85148065800148,24.88408851836202,25.737712149641844,25.28767715707259,25.180141354643894,24.16691269749684,0.7964618514054308,0.09883502101901337,0.09277467047953536,0.2696522046316811,0.7964618514054308,5,HSP90B1
P14678,23.006125382801496,23.45362431848514,22.93844104314016,23.060406343101185,23.473455061796454,23.05372772320002,22.960296833523117,22.709125051633524,23.006125382801496,23.45362431848514,22.93844104314016,23.060406343101185,23.473455061796454,23.05372772320002,22.960296833523117,22.709125051633524,0.7504602564090136,0.12467230259365593,-0.0654981043437175,-0.3330026788135975,0.7504602564090136,3,SNRPB
P14735,19.05584376041764,18.836118177099028,19.25778374863098,NA,NA,19.221898599208874,19.481365864407525,20.0803074820617,19.05584376041764,18.836118177099028,19.25778374863098,18.09921237968072,16.15116530430349,19.221898599208874,19.481365864407525,20.0803074820617,0.9343777684094949,0.029477503249591454,-0.07855520396169169,-0.08585135802305496,0.9343777684094949,14,IDE
P14859,19.674488844370572,18.95299144063732,19.97980475497702,19.653982131203545,19.371521428066796,19.644490047353717,19.55166696136096,19.236967150405974,19.674488844370572,18.95299144063732,19.97980475497702,19.653982131203545,19.371521428066796,19.644490047353717,19.55166696136096,19.236967150405974,0.6452214209286091,0.19029122275135898,-0.11415539600024971,-0.4844820304055096,0.6452214209286091,2,POU2F1
P14866,21.00669041032905,20.6401531264621,20.53297984606896,20.346570000776147,21.09216611520473,20.860829345458757,21.05265029956722,21.158385334374042,21.00669041032905,20.6401531264621,20.53297984606896,20.346570000776147,21.09216611520473,20.860829345458757,21.05265029956722,21.158385334374042,0.03669556047360772,1.435386474670002,0.40940942774212274,2.676734016488753,0.03669556047360772,11,HNRNPL
